Type,Security_Code,Exchange_Code,Security_Id,Security_Type,Listed_Shares,Time,Trade_Date,Ceiling_Price,Floor_Price,Ref_Price,Buy_Price1,Buy_Volume1,Buy_Price2,Buy_Volume2,Buy_Price3,Buy_Volume3,Sell_Price1,Sell_Volume1,Sell_Price2,Sell_Volume2,Sell_Price3,Sell_Volume3,Buy_Price4,Buy_Volume4,Buy_Price5,Buy_Volume5,Buy_Price6,Buy_Volume6,Buy_Price7,Buy_Volume7,Buy_Price8,Buy_Volume8,Buy_Price9,Buy_Volume9,Buy_Price10,Buy_Volume10,Sell_Price4,Sell_Volume4,Sell_Price5,Sell_Volume5,Sell_Price6,Sell_Volume6,Sell_Price7,Sell_Volume7,Sell_Price8,Sell_Volume8,Sell_Price9,Sell_Volume9,Sell_Price10,Sell_Volume10,Close_Price,Match_Volume,Match_Value,Diff,Diff_Rate,Open_Price,High_Price,Low_Price,Average_Price,Total_Volume,Total_Value,Match_Price_Pt,Match_Volume_Pt,Total_Pt_Volume,Total_Pt_Value,F_Buy_Volume,F_Buy_Volume_Last,F_Sell_Volume,F_Sell_Volume_Last,F_Buy_Value,F_Sell_Value,F_Room,F_Room_Pct,Total_Room,Buy_Order,Sell_Order,Total_Buy_Volume,Total_Sell_Volume,Remain_Buy,Remain_Sell,Open_Interest,Last_Trade_Date,Vn30_Basis,Stock_Basis,Balance_Price,INav,IIndex
0,DIG,Hose,643,2,0,2022-12-30 09:17:32,30/12/2022,15.8,13.8,14.8,15.0,1800,14.95,840,14.9,1590,15.05,130,15.1,2020,15.15,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.05,10,0,0.25,0,15.0,15.1,15.0,15.022,11380,1709530000,0,0,0,0,10,0,1460,0,0,0,29882748,0,27153535,0,0,0,0,0,0,0,0,0,0,0,0
0,DPM,Hose,634,2,0,2022-12-30 09:17:32,30/12/2022,46.0,40.0,43.0,42.65,10,42.6,50,42.55,30,42.95,290,43.0,1870,43.1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.95,10,0,-0.05,0,43.0,43.0,42.95,42.999,1410,606280000,0,0,0,0,680,0,1230,0,0,0,19178600,0,11379999,0,0,0,0,0,0,0,0,0,0,0,0
0,FPT,Hose,974,2,0,2022-12-30 09:17:32,30/12/2022,81.5,70.9,76.2,76.1,980,76.0,1400,75.9,30,76.5,10,76.7,200,76.8,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.1,420,0,-0.1,0,76.2,76.3,76.1,76.199,3880,2956530000,0,0,0,0,43,0,0,0,0,0,53754302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,FUEIP100,Hose,4161,3,0,2022-12-30 09:17:32,30/12/2022,7.69,6.69,7.19,7.18,1250,7.14,870,7.03,1040,7.23,1040,7.28,1400,7.29,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,570000,0,565350,0,0,0,0,0,0,0,0,0,0,0,0
0,FUEVFVND,Hose,256,3,0,2022-12-30 09:17:32,30/12/2022,23.77,20.67,22.22,22.2,90,22.16,40,22.14,50,22.3,10,22.43,20,22.5,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,80760000,0,2315792,0,0,0,0,0,0,0,0,0,0,0,0
0,GMC,Hose,1147,2,0,2022-12-30 09:17:32,30/12/2022,11.3,9.86,10.6,9.86,50,0.0,0,0.0,0,10.6,20,10.9,10,10.95,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,10,0,-0.2,0,10.4,10.4,10.4,10.4,10,1040000,0,0,0,0,0,0,10,0,0,0,1617013,0,1340045,0,0,0,0,0,0,0,0,0,0,0,0
0,HCM,Hose,1366,2,0,2022-12-30 09:17:32,30/12/2022,21.8,19.0,20.4,20.5,3020,20.45,930,20.4,5730,20.6,660,20.7,3470,20.75,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,100,0,0.2,0,20.7,20.7,20.6,20.668,4360,901130000,0,0,0,0,0,0,290,0,0,0,22444566,0,2654888,0,0,0,0,0,0,0,0,0,0,0,0
0,HPG,Hose,1354,2,0,2022-12-30 09:17:32,30/12/2022,19.25,16.75,18.0,18.3,1100,18.25,4960,18.2,2620,18.35,1020,18.4,4200,18.45,3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,500,0,0.3,0,18.1,18.35,18.1,18.186,25140,4571945000,0,0,0,0,1520,0,0,0,0,0,284924499,0,158110389,0,0,0,0,0,0,0,0,0,0,0,0
0,IBC,Hose,1422,2,0,2022-12-30 09:17:32,30/12/2022,2.76,2.4,2.58,2.76,552720,2.75,1030,2.73,500,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76,60,0,0.18,0,2.76,2.76,2.76,2.76,71940,1985544000,0,0,0,0,0,0,0,0,0,0,2577670,0,2568725,0,0,0,0,0,0,0,0,0,0,0,0
0,NAF,Hose,2199,2,0,2022-12-30 09:17:32,30/12/2022,10.2,8.89,9.55,9.5,10,9.35,130,9.3,100,9.7,330,9.79,10,9.8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6292309,0,4662770,0,0,0,0,0,0,0,0,0,0,0,0
0,PAN,Hose,2570,2,0,2022-12-30 09:17:32,30/12/2022,16.1,14.0,15.05,15.1,10,15.05,380,15.0,1290,15.2,100,15.25,1050,15.3,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.05,600,0,0.0,0,15.05,15.05,15.05,15.05,600,90300000,0,0,0,0,200,0,0,0,0,0,10601570,0,7862519,0,0,0,0,0,0,0,0,0,0,0,0
0,POW,Hose,66,2,0,2022-12-30 09:17:32,30/12/2022,11.2,9.77,10.5,10.6,3580,10.55,6910,10.5,16190,10.65,1200,10.7,19370,10.75,5580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.65,30,0,0.15,0,10.6,10.65,10.6,10.632,5510,585815000,0,0,0,0,210,0,150,0,0,0,114751708,0,103131498,0,0,0,0,0,0,0,0,0,0,0,0
0,SAM,Hose,2902,2,0,2022-12-30 09:17:32,30/12/2022,6.42,5.58,6.0,5.91,1100,5.9,160,5.89,100,5.99,90,6.0,300,6.02,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91,1010,0,-0.09,0,5.91,5.91,5.91,5.91,1010,59691000,0,0,0,0,0,0,0,0,0,0,18618088,0,18357906,0,0,0,0,0,0,0,0,0,0,0,0
0,SHB,Hose,4126,2,0,2022-12-30 09:17:32,30/12/2022,10.55,9.21,9.9,9.96,460,9.95,420,9.92,200,9.99,50,10.0,2260,10.05,13230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,10,0,0.1,0,10.05,10.05,9.96,10.027,10580,1060906000,0,0,0,0,2000,0,30,0,0,0,92021496,0,73271064,0,0,0,0,0,0,0,0,0,0,0,0
0,SSB,Hose,703,2,0,2022-12-30 09:17:32,30/12/2022,34.7,30.2,32.45,32.45,840,32.4,730,32.35,820,32.5,1640,32.55,2760,32.6,3930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,100,0,0.05,0,32.5,32.5,32.5,32.5,1410,458250000,0,0,0,0,0,0,0,0,0,0,10201491,0,9754498,0,0,0,0,0,0,0,0,0,0,0,0
0,VIC,Hose,3813,2,0,2022-12-30 09:17:32,30/12/2022,57.3,49.85,53.6,53.6,600,53.5,3130,53.2,70,53.7,2890,53.8,1010,53.9,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,30,0,0.1,0,53.8,53.9,53.7,53.799,5570,2996620000,0,0,0,0,3910,0,240,0,0,0,185773227,0,136745278,0,0,0,0,0,0,0,0,0,0,0,0
0,VND,Hose,3853,2,0,2022-12-30 09:17:32,30/12/2022,14.4,12.6,13.5,13.65,2660,13.6,3470,13.55,2880,13.7,160,13.75,510,13.8,3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,150,0,0.2,0,13.65,13.7,13.6,13.649,22200,3030080000,0,0,0,0,0,0,0,0,0,0,121784401,0,95134705,0,0,0,0,0,0,0,0,0,0,0,0
0,VPB,Hose,3852,2,0,2022-12-30 09:17:32,30/12/2022,19.0,16.6,17.8,18.0,7320,17.95,620,17.9,780,18.05,820,18.1,6070,18.15,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.05,200,0,0.25,0,17.9,18.1,17.9,17.966,15100,2712930000,0,0,0,0,311,0,0,0,0,0,118967479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,VN30F2301,Fu,1175,4,0,2022-12-30 09:17:33,30/12/2022,1062.5,923.5,993.0,998.4,6,998.3,33,998.2,22,998.5,21,998.7,46,998.8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.6,3,0,5.6,0,997.9,999.5,995.2,99721649.274,20603,2054565140000,0,0,0,0,115,0,114,0,0,0,0,0,0,0,0,0,0,0,0,49314.0,0,0,0,0,0
0,API,Hnx,13273,2,0,2022-12-30 09:17:33,30/12/2022,9.7,8.1,8.9,9.0,1200,8.8,10,8.7,250,9.1,290,9.2,430,9.3,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,10,0,0.2,0,9.1,9.1,9.1,9.1,10,910000,0,0,0,0,0,0,0,0,0,0,0,0,4113929,0,0,0,0,0,0,0,0,0,0,0,0
0,CEO,Hnx,72819,2,0,2022-12-30 09:17:33,30/12/2022,20.4,16.8,18.6,19.0,600,18.9,3020,18.8,4050,19.1,1960,19.2,9880,19.3,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,10,0,0.4,0,18.5,19.2,18.5,18.999,36800,6991810000,0,0,0,0,0,0,0,0,0,0,0,0,12398956,0,0,0,0,0,0,0,0,0,0,0,0
0,HUT,Hnx,4204,2,0,2022-12-30 09:17:33,30/12/2022,15.6,12.8,14.2,14.4,150,14.3,380,14.2,2010,14.5,960,14.6,1440,14.7,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,60,0,0.3,0,14.2,14.5,14.2,14.423,1150,165870000,0,0,0,0,0,0,0,0,0,0,0,0,17031234,0,0,0,0,0,0,0,0,0,0,0,0
0,KSQ,Hnx,22357,2,0,2022-12-30 09:17:33,30/12/2022,1.9,1.7,1.8,1.8,500,1.7,10680,0.0,0,1.9,10520,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,500,0,0.0,0,1.8,1.8,1.8,1.8,500,9000000,0,0,0,0,0,0,0,0,0,0,0,0,1453140,0,0,0,0,0,0,0,0,0,0,0,0
0,L14,Hnx,16676,2,0,2022-12-30 09:17:33,30/12/2022,58.0,47.6,52.8,53.9,30,53.8,60,53.2,210,54.0,70,54.2,10,54.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8,10,0,1.0,0,52.8,54.6,52.8,54.099,2430,1314610000,0,0,0,0,0,0,0,0,0,0,0,0,1509477,0,0,0,0,0,0,0,0,0,0,0,0
0,NRC,Hnx,77079,2,0,2022-12-30 09:17:33,30/12/2022,4.7,3.9,4.3,4.3,240,4.2,13230,4.1,15050,4.4,7960,4.5,13490,4.6,20290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,190,0,0.0,0,4.4,4.4,4.3,4.324,4080,176400000,0,0,0,0,0,0,0,0,0,0,0,0,3962961,0,0,0,0,0,0,0,0,0,0,0,0
0,PVS,Hnx,2724,2,0,2022-12-30 09:17:33,30/12/2022,23.7,19.5,21.6,21.8,450,21.7,1350,21.6,2330,21.9,380,22.0,1160,22.1,7990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,10,0,0.2,0,21.0,22.1,21.0,21.968,11050,2427440000,0,0,0,0,0,0,0,0,0,0,0,0,14363754,0,0,0,0,0,0,0,0,0,0,0,0
0,SHS,Hnx,6604,2,0,2022-12-30 09:17:33,30/12/2022,9.3,7.7,8.5,8.5,22050,8.4,147210,8.3,147960,8.6,11090,8.7,70750,8.8,82770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,200,0,0.1,0,8.5,8.6,8.4,8.54,26930,2299780000,0,0,0,0,0,0,0,0,0,0,0,0,34789868,0,0,0,0,0,0,0,0,0,0,0,0
0,TAR,Hnx,78140,2,0,2022-12-30 09:17:33,30/12/2022,11.9,9.9,10.9,11.0,210,10.9,880,10.8,780,11.1,150,11.2,1370,11.3,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,10,0,0.2,0,10.9,11.1,10.6,10.949,450,49270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,TVC,Hnx,72783,2,0,2022-12-30 09:17:33,30/12/2022,5.0,4.2,4.6,4.5,4500,4.4,6460,4.3,6220,4.6,1270,4.7,5750,4.8,3370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,40,0,0.0,0,4.6,4.6,4.6,4.6,900,41400000,0,0,0,0,0,0,0,0,0,0,0,0,3536275,0,0,0,0,0,0,0,0,0,0,0,0
0,APG,Hose,22,2,0,2022-12-30 09:17:33,30/12/2022,6.94,6.04,6.49,6.5,260,6.49,160,6.45,210,6.54,60,6.55,2960,6.59,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,30,0,0.01,0,6.55,6.55,6.49,6.527,1520,99205000,0,0,0,0,30,0,310,0,0,0,14630661,0,14490994,0,0,0,0,0,0,0,0,0,0,0,0
0,BAF,Hose,4356,2,0,2022-12-30 09:17:33,30/12/2022,19.5,17.0,18.25,18.15,470,18.1,860,18.05,930,18.2,1740,18.25,1930,18.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.15,50,0,-0.1,0,17.6,18.15,17.6,17.685,46290,8186500000,0,0,0,0,0,0,0,0,0,0,7176000,0,7149938,0,0,0,0,0,0,0,0,0,0,0,0
0,BID,Hose,217,2,0,2022-12-30 09:17:33,30/12/2022,42.8,37.2,40.0,40.2,1260,40.1,710,40.05,510,40.25,2320,40.7,20,40.8,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25,200,0,0.25,0,40.25,40.25,40.2,40.245,9080,3654275000,0,0,0,0,0,0,0,0,0,0,151755714,0,64805941,0,0,0,0,0,0,0,0,0,0,0,0
0,BMI,Hose,206,2,0,2022-12-30 09:17:33,30/12/2022,22.5,19.6,21.05,20.45,130,20.4,100,20.35,260,21.3,290,21.4,50,21.45,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.45,30,0,-0.6,0,20.65,20.65,20.45,20.505,220,45110000,0,0,0,0,40,0,0,0,0,0,5371575,0,1851686,0,0,0,0,0,0,0,0,0,0,0,0
0,CTF,Hose,606,2,0,2022-12-30 09:17:33,30/12/2022,33.7,29.3,31.5,31.75,10,31.7,1520,31.6,3020,31.8,980,31.85,1550,31.9,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7,30,0,0.2,0,31.8,31.8,31.5,31.725,3460,1097695000,0,0,0,0,950,0,0,0,0,0,3724860,0,3678826,0,0,0,0,0,0,0,0,0,0,0,0
0,DCM,Hose,655,2,0,2022-12-30 09:17:33,30/12/2022,27.75,24.15,25.95,26.45,10,26.35,300,26.3,460,26.5,230,26.55,50,26.6,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,400,0,0.55,0,26.6,26.6,26.5,26.566,7460,1981850000,0,0,0,0,350,0,0,0,0,0,25940600,0,19472778,0,0,0,0,0,0,0,0,0,0,0,0
0,DPM,Hose,634,2,0,2022-12-30 09:17:33,30/12/2022,46.0,40.0,43.0,42.65,10,42.6,50,42.55,230,42.95,290,43.0,1870,43.1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.95,10,0,-0.05,0,43.0,43.0,42.95,42.999,1410,606280000,0,0,0,0,680,0,1230,0,0,0,19178600,0,11379999,0,0,0,0,0,0,0,0,0,0,0,0
0,DRH,Hose,651,2,0,2022-12-30 09:17:33,30/12/2022,4.65,4.05,4.35,4.41,1730,4.4,380,4.39,5100,4.48,270,4.49,120,4.5,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,10,0,0.06,0,4.4,4.41,4.4,4.4,280,12321000,0,0,0,0,0,0,0,0,0,0,6217693,0,6123872,0,0,0,0,0,0,0,0,0,0,0,0
0,EVF,Hose,4382,2,0,2022-12-30 09:17:33,30/12/2022,9.18,7.98,8.58,8.3,1500,8.2,2600,8.1,1750,8.59,10,8.6,3300,8.67,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17553202,0,17521022,0,0,0,0,0,0,0,0,0,0,0,0
0,GEX,Hose,1154,2,0,2022-12-30 09:17:33,30/12/2022,13.55,11.85,12.7,12.75,1960,12.7,1120,12.65,710,12.8,140,12.85,2040,12.9,6140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,100,0,0.1,0,12.8,12.8,12.75,12.791,5430,694570000,0,0,0,0,420,0,0,0,0,0,42574790,0,33054979,0,0,0,0,0,0,0,0,0,0,0,0
0,GVR,Hose,233,2,0,2022-12-30 09:17:33,30/12/2022,14.75,12.85,13.8,14.0,940,13.95,300,13.9,470,14.05,220,14.1,100,14.2,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,40,0,0.2,0,13.9,14.0,13.9,13.91,1430,198910000,0,0,0,0,0,0,0,0,0,0,52000000,0,49817509,0,0,0,0,0,0,0,0,0,0,0,0
0,HAG,Hose,1364,2,0,2022-12-30 09:17:33,30/12/2022,9.52,8.28,8.9,8.93,1230,8.92,100,8.91,620,8.94,330,8.95,70,8.98,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93,10,0,0.03,0,9.0,9.0,8.91,8.987,23840,2142449000,0,0,0,0,0,0,0,0,0,0,45445929,0,43596426,0,0,0,0,0,0,0,0,0,0,0,0
0,HDC,Hose,1348,2,0,2022-12-30 09:17:33,30/12/2022,31.6,27.5,29.55,29.55,160,29.35,20,29.2,100,29.95,10,30.0,150,30.2,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.95,70,0,0.4,0,29.95,29.95,29.95,29.95,70,20965000,0,0,0,0,0,0,0,0,0,0,5296199,0,5159564,0,0,0,0,0,0,0,0,0,0,0,0
0,HPG,Hose,1354,2,0,2022-12-30 09:17:33,30/12/2022,19.25,16.75,18.0,18.3,1100,18.25,4960,18.2,2620,18.35,1020,18.4,4100,18.45,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,500,0,0.3,0,18.1,18.35,18.1,18.186,25140,4571945000,0,0,0,0,1520,0,0,0,0,0,284924499,0,158110389,0,0,0,0,0,0,0,0,0,0,0,0
